id,name,average_amount_any_grant_aid,average_amount_any_loan_aid,average_coa,average_amount_personal_contribution,size_category,control,degree_urbanization,state,size,total_enrollment,percent_women,percent_men,percent_native_american,percent_asian_pacific_islander,percent_asian,percent_pacific_islander,percent_african_american,percent_hispanic,percent_white,percent_race_ethnicity_unknown,percent_nonresident_alien,percent_multiracial,total_students,type,degree_granting,percent_under_18,percent_men_under_18,percent_women_under_18,percent_18_to_19,percent_men_18_to_19,percent_women_18_to_19,percent_20_to_21,percent_men_20_to_21,percent_women_20_to_21,percent_22_to_24,percent_men_22_to_24,percent_women_22_to_24,percent_25_to_29,percent_men_25_to_29,percent_women_25_to_29,percent_30_to_34,percent_men_30_to_34,percent_women_30_to_34,percent_35_to_39,percent_men_35_to_39,percent_women_35_to_39,percent_40_to_49,percent_men_40_to_49,percent_women_40_to_49,percent_50_to_64,percent_men_50_to_64,percent_women_50_to_64,percent_65_over,percent_men_65_over,percent_women_65_over,percent_age_unknown,percent_men_age_unknown,percent_women_age_unknown
211893,Curtis Institute of Music,12076,3542,16645.66667,1027.666667,Under 1-000,Private not-for-profit,Large,Pennsylvania,999,165,47,53.33333333,0,18,18,0,4,1,41,0,36,0,165,private,yes,9,7,1,18,9,9,27,12,15,32,16,16,10,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
462354,John Paul the Great Catholic University,9346,16254,36624,11024,Under 1-000,Private not-for-profit,Large,California,999,169,43,57.3964497,0,4,3,1,1,14,54,27,0,1,169,private,yes,0,0,0,31,17,13,24,12,11,13,8,4,4,2,1,1,1,0,-1,-1,-1,1,1,0,4,2,1,0,0,0,18,10,7
450483,University of Phoenix-Washington DC Campus,5300,9500,20130.5,5330.5,Under 1-000,Private for-profit,Large,District of Columbia,999,173,58,41.61849711,0,1,1,1,46,4,2,45,1,2,173,for-profit,yes,-1,-1,-1,5,2,2,7,1,6,10,4,6,17,8,9,23,9,13,10,5,5,16,6,10,7,3,4,-1,-1,-1,-1,-1,-1
205027,Pontifical College Josephinum,5232,7599,34673,21842,Under 1-000,Private not-for-profit,Large,Ohio,999,175,2,97.71428571,1,2,2,0,0,6,85,0,6,1,175,private,yes,-1,-1,-1,12,12,0,10,10,0,25,25,0,33,33,0,8,8,0,4,4,0,1,1,0,1,1,0,-1,-1,-1,2,0,2
447485,DeVry University-Oklahoma,5121,9219,27377.5,13037.5,Under 1-000,Private for-profit,Large,Oklahoma,999,177,50,50.28248588,6,3,3,0,27,7,55,2,0,2,177,for-profit,yes,-1,-1,-1,4,3,1,3,0,2,10,6,3,25,14,11,16,7,8,14,5,9,19,9,9,5,2,2,0,0,0,-1,-1,-1
443465,University of Phoenix-Wichita Campus,4516,9100,20505.5,6889.5,Under 1-000,Private for-profit,Large,Kansas,999,180,65,35,0,2,1,1,18,6,37,33,1,3,180,for-profit,yes,0,0,0,2,0,2,4,0,3,14,5,8,28,12,16,13,7,5,12,2,10,14,3,11,9,2,6,-1,-1,-1,-1,-1,-1
167677,Saint John's Seminary,20000,0,20616.66667,616.6666667,Under 1-000,Private not-for-profit,Large,Massachusetts,999,183,31,68.85245902,0,3,3,0,1,4,76,0,16,0,183,private,yes,-1,-1,-1,-1,-1,-1,1,1,0,8,7,1,25,24,1,22,18,4,9,7,2,12,5,7,19,4,14,1,1,0,-1,-1,-1
230825,Burlington College,9552,13361,31046.33333,8133.333333,Under 1-000,Private not-for-profit,Small,Vermont,999,187,48,51.87165775,1,1,1,0,1,2,82,13,1,1,187,private,yes,2,1,1,27,13,14,26,14,11,17,8,9,11,7,4,6,4,2,2,0,1,1,0,1,1,0,1,0,0,0,1,1,0
221254,O'More College of Design,10455,5960,33412,16997,Under 1-000,Private not-for-profit,Small,Tennessee,999,187,88,11.76470588,1,3,2,1,4,3,87,1,2,0,187,private,yes,-1,-1,-1,19,1,18,28,5,22,25,3,21,9,0,9,10,0,10,5,0,5,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120838,Pacific States University,0,0,28860,28860,Under 1-000,Private not-for-profit,Large,California,999,192,48,52.08333333,0,8,8,0,1,0,3,1,86,0,192,private,yes,-1,-1,-1,-1,-1,-1,1,1,0,6,4,2,38,16,21,28,14,14,11,7,4,9,6,3,3,2,1,-1,-1,-1,-1,-1,-1
448558,University of Phoenix-Madison Campus,5274,8044,20130.5,6812.5,Under 1-000,Private for-profit,Midsize,Wisconsin,999,192,67,33.33333333,1,2,2,0,14,5,51,24,2,3,192,for-profit,yes,-1,-1,-1,0,0,0,6,2,3,11,3,8,31,12,18,20,6,14,15,4,11,8,3,5,5,1,4,-1,-1,-1,-1,-1,-1
260813,Platt College-Aurora,0,6470,35650.5,29180.5,Under 1-000,Private for-profit,Large,Colorado,999,196,85,14.79591837,1,5,4,1,5,10,78,1,0,1,196,for-profit,yes,-1,-1,-1,-1,-1,-1,3,0,3,16,1,15,38,6,32,19,3,16,11,1,9,10,2,7,1,0,1,-1,-1,-1,-1,-1,-1
193052,Mesivta Torah Vodaath Rabbinical Seminary,6630,0,18446.66667,11816.66667,Under 1-000,Private not-for-profit,Large,New York,999,198,0,100,0,0,0,0,0,0,100,0,0,0,198,private,yes,3,3,0,10,10,0,9,9,0,28,28,0,23,23,0,13,13,0,9,9,0,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
227429,Paul Quinn College,6111,4266,17566.66667,7189.666667,Under 1-000,Private not-for-profit,Large,Texas,999,201,53,47.26368159,0,1,0,0,93,4,0,0,0,0,201,private,yes,-1,-1,-1,29,13,15,21,9,11,22,13,8,11,3,7,5,2,2,2,0,1,3,1,1,2,0,2,-1,-1,-1,-1,-1,-1
174932,College of Visual Arts,10097,7811,33777,15869,Under 1-000,Private not-for-profit,Large,Minnesota,999,210,74,26.19047619,0,5,5,0,4,2,86,1,0,1,210,private,yes,0,0,0,30,4,26,34,7,27,22,8,14,9,5,4,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
450508,DeVry University-Michigan,6458,9017,27297.5,11822.5,Under 1-000,Private for-profit,Small,Michigan,999,212,49,51.41509434,0,1,1,0,56,2,17,23,0,1,212,for-profit,yes,-1,-1,-1,8,4,3,9,7,2,9,5,4,16,9,7,14,8,6,14,4,9,17,10,7,8,1,7,-1,-1,-1,-1,-1,-1
439613,Crossroads Bible College,9083,9745,22953.33333,4125.333333,Under 1-000,Private not-for-profit,Large,Indiana,999,214,44,55.60747664,0,1,0,0,50,2,34,1,2,10,214,private,yes,-1,-1,-1,2,1,0,8,4,4,12,7,5,14,10,4,13,6,7,4,2,1,20,9,10,14,6,8,0,0,0,7,5,2
460871,Chamberlain College of Nursing-Virginia,0,7500,29222.5,21722.5,Under 1-000,Private for-profit,Midsize,Virginia,999,219,87,13.24200913,0,5,5,1,40,14,33,3,0,4,219,for-profit,yes,-1,-1,-1,1,0,1,7,0,7,17,1,16,32,4,27,14,1,12,10,0,9,13,3,9,2,0,1,-1,-1,-1,-1,-1,-1
196583,Torah Temimah Talmudical Seminary,3451,0,19280,15829,Under 1-000,Private not-for-profit,Large,New York,999,220,0,100,0,0,0,0,0,0,99,0,1,0,220,private,yes,31,31,0,45,45,0,22,22,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
458885,Strayer University-Arkansas,0,0,25915.5,25915.5,Under 1-000,Private for-profit,Midsize,Arkansas,999,224,75,24.55357143,0,0,0,0,71,1,17,8,0,1,224,for-profit,yes,1,0,0,0,0,0,1,0,1,9,3,6,22,6,16,23,6,16,16,3,13,17,4,13,6,0,6,-1,-1,-1,0,0,0
458937,Strayer University-Louisiana,0,0,25915.5,25915.5,Under 1-000,Private for-profit,Midsize,Louisiana,999,224,68,32.14285714,2,2,2,0,60,2,21,6,0,7,224,for-profit,yes,0,0,0,2,0,1,2,0,2,10,3,7,23,7,15,22,8,14,14,3,10,15,5,9,7,2,5,-1,-1,-1,0,0,0
113582,Design Institute of San Diego,6688,8121,29505.5,14696.5,Under 1-000,Private for-profit,Large,California,999,227,92,8.370044053,0,7,7,0,4,14,71,2,3,0,227,for-profit,yes,-1,-1,-1,15,0,14,18,0,17,19,1,18,20,1,18,9,1,7,7,0,7,5,0,4,3,0,2,-1,-1,-1,-1,-1,-1
451404,Talmudical Seminary of Bobov,6515,0,17295,10780,Under 1-000,Private not-for-profit,Large,New York,999,228,0,100,0,0,0,0,0,0,100,0,0,0,228,private,yes,14,14,0,32,32,0,35,35,0,15,15,0,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
238935,DeVry University-Wisconsin,5324,8441,27297.5,13532.5,Under 1-000,Private for-profit,Large,Wisconsin,999,236,50,49.57627119,0,2,2,0,33,5,46,13,0,1,236,for-profit,yes,-1,-1,-1,5,1,3,7,3,3,11,7,4,25,13,12,20,8,11,11,6,5,14,6,8,3,1,1,-1,-1,-1,-1,-1,-1
222877,Arlington Baptist College,2775,5128,18673.33333,10770.33333,Under 1-000,Private not-for-profit,Large,Texas,999,241,48,52.28215768,2,1,0,0,17,7,72,0,1,0,241,private,yes,0,0,0,24,13,10,25,13,12,17,10,6,9,3,5,7,3,3,5,2,2,6,2,3,2,1,1,-1,-1,-1,0,0,0
201061,Art Academy of Cincinnati,12389,5551,31496.66667,13556.66667,Under 1-000,Private not-for-profit,Large,Ohio,999,242,60,40.08264463,0,1,1,0,4,2,90,0,1,1,242,private,yes,0,0,0,30,12,17,31,10,20,22,9,13,6,4,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2
456834,Globe University-Minneapolis,5061,15267,27958.5,7630.5,Under 1-000,Private for-profit,Large,Minnesota,999,243,51,48.55967078,2,1,1,0,23,5,35,9,20,5,243,for-profit,yes,-1,-1,-1,2,0,1,8,3,4,20,6,13,25,13,11,19,11,8,8,3,4,9,4,4,5,3,2,0,0,0,-1,-1,-1
194657,Rabbinical Academy Mesivta Rabbi Chaim Berlin,9114,0,20580,11466,Under 1-000,Private not-for-profit,Large,New York,999,247,0,100,0,0,0,0,0,0,96,0,4,0,247,private,yes,4,4,0,30,30,0,8,8,0,19,19,0,30,30,0,6,6,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
215053,Pennsylvania College of Art and Design,5850,9190,26413,11373,Under 1-000,Private not-for-profit,Small,Pennsylvania,999,257,66,34.24124514,0,2,2,0,4,5,80,4,0,5,257,private,yes,-1,-1,-1,31,5,25,35,15,19,26,10,16,3,1,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,1,0,0
104188,Southwest University of Visual Arts-Tucson,4418,4400,43147,34329,Under 1-000,Private for-profit,Large,Arizona,999,258,57,43.41085271,3,2,1,0,4,34,56,0,0,1,258,for-profit,yes,-1,-1,-1,6,2,4,12,5,6,18,7,11,21,10,10,17,6,10,12,5,6,7,3,3,3,1,1,-1,-1,-1,-1,-1,-1
444398,Baptist University of the Americas,4991,3940,15433.33333,6502.333333,Under 1-000,Private not-for-profit,Large,Texas,999,259,41,58.68725869,0,0,0,0,5,69,7,0,18,0,259,private,yes,0,0,0,10,6,4,18,11,6,14,7,6,10,6,3,6,4,1,4,3,1,10,5,5,6,3,3,0,0,0,16,10,6
402776,Southwest University of Visual Arts-Albuquerque,5640,6800,42499,30059,Under 1-000,Private for-profit,Large,New Mexico,999,261,56,44.06130268,11,2,2,0,3,43,40,1,0,0,261,for-profit,yes,-1,-1,-1,8,4,4,13,5,8,14,4,9,23,10,13,16,6,9,14,7,6,4,2,2,4,2,1,-1,-1,-1,0,0,0
116846,American Jewish University,10379,5667,40743.33333,24697.33333,Under 1-000,Private not-for-profit,Large,California,999,263,47,52.85171103,1,1,0,0,2,4,35,57,0,0,263,private,yes,-1,-1,-1,6,3,3,22,9,12,22,12,9,22,14,7,11,5,5,4,3,1,5,2,3,4,1,2,-1,-1,-1,1,0,0
384412,Potomac College-Washington,4458,8122,19876,7296,Under 1-000,Private for-profit,Large,District of Columbia,999,267,58,42.32209738,0,0,0,0,62,6,12,18,1,0,267,for-profit,yes,-1,-1,-1,3,1,2,4,1,2,10,4,6,15,7,8,19,9,10,11,4,7,22,8,13,13,5,7,-1,-1,-1,-1,-1,-1
470092,Art Institute of Wisconsin (The),6145,7756,29445,15544,Under 1-000,Private for-profit,Large,Wisconsin,999,273,49,50.54945055,0,3,3,0,34,8,36,16,0,2,273,for-profit,yes,0,0,0,17,6,10,27,12,15,23,14,9,18,8,9,5,3,1,1,1,0,5,3,1,0,0,0,-1,-1,-1,-1,-1,-1
456959,University of Minnesota-Rochester,5310,5769,20442,9363,Under 1-000,Public,Midsize,Minnesota,999,273,69,31.13553114,0,4,4,0,7,3,79,3,1,4,273,public,yes,1,0,1,63,17,45,22,6,16,5,2,3,3,2,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
401223,World Mission University,2982,4478,14569,7109,Under 1-000,Private not-for-profit,Large,California,999,273,47,53.11355311,0,72,72,0,0,0,0,0,28,0,273,private,yes,-1,-1,-1,-1,-1,-1,0,0,0,5,0,5,20,12,8,33,20,12,26,13,12,12,5,7,1,1,0,-1,-1,-1,-1,-1,-1
193247,Mirrer Yeshiva Cent Institute,6503,0,12600,6097,Under 1-000,Private not-for-profit,Large,New York,999,274,0,100,0,0,0,0,0,0,98,0,2,0,274,private,yes,10,10,0,30,30,0,28,28,0,15,15,0,10,10,0,3,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
137953,Trinity Baptist College,6261,4329,16650,6060,Under 1-000,Private not-for-profit,Large,Florida,999,278,42,57.91366906,0,2,2,0,17,4,77,0,0,0,278,private,yes,-1,-1,-1,21,11,10,28,15,12,20,14,6,6,5,1,6,4,1,2,1,1,2,1,1,1,0,0,0,0,0,10,3,6
442842,Pacific College of Oriental Medicine-Chicago,5438,10062,30874,15374,Under 1-000,Private for-profit,Large,Illinois,999,284,75,24.64788732,1,7,7,0,15,7,55,14,0,1,284,for-profit,yes,-1,-1,-1,0,0,0,2,0,1,8,3,5,25,5,20,22,4,18,16,4,12,13,4,8,5,1,4,0,0,0,3,0,3
455257,Yeshiva of Machzikai Hadas,6588,0,17295,10707,Under 1-000,Private not-for-profit,Large,New York,999,289,0,100,0,0,0,0,0,0,100,0,0,0,289,private,yes,19,19,0,39,39,0,27,27,0,13,13,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220206,Free Will Baptist Bible College,7665,6075,21004.66667,7264.666667,Under 1-000,Private not-for-profit,Large,Tennessee,999,290,46,53.79310345,0,0,0,0,9,2,73,0,15,0,290,private,yes,0,0,0,23,9,14,29,16,13,16,8,7,7,6,1,6,4,1,3,2,1,5,2,2,2,1,1,0,0,0,2,0,2
451060,Digital Media Arts College,6023,7369,25239,11847,Under 1-000,Private for-profit,Small,Florida,999,297,29,70.70707071,0,2,2,0,18,20,47,8,2,2,297,for-profit,yes,-1,-1,-1,13,9,3,26,17,9,26,20,6,20,14,5,3,1,2,2,2,0,4,3,1,1,1,0,-1,-1,-1,1,1,0
443049,Faith Evangelical College & Seminary,3700,9455,17684,4529,Under 1-000,Private not-for-profit,Midsize,Washington,999,306,26,73.85620915,1,5,5,0,41,1,26,15,10,1,306,private,yes,-1,-1,-1,0,0,0,0,0,0,5,3,1,11,9,1,13,11,1,13,9,3,25,18,7,24,17,7,1,0,1,2,1,0
447953,SUM Bible College and Theological Seminary,7141,6929,23827,9757,Under 1-000,Private not-for-profit,Large,California,999,307,47,53.42019544,0,7,1,6,21,20,38,7,3,4,307,private,yes,0,0,0,19,10,9,19,13,6,17,9,8,14,8,6,8,6,1,5,1,3,7,1,5,4,0,3,0,0,0,1,0,1
194666,Rabbinical College Bobover Yeshiva Bnei Zion,6047,0,15926.66667,9879.666667,Under 1-000,Private not-for-profit,Large,New York,999,311,0,100,0,0,0,0,0,0,100,0,0,0,311,private,yes,27,27,0,34,34,0,22,22,0,6,6,0,8,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
458955,Strayer University-Mississippi,1640,0,25915.5,24275.5,Under 1-000,Private for-profit,Midsize,Mississippi,999,313,79,20.76677316,0,0,0,0,88,0,4,6,0,2,313,for-profit,yes,-1,-1,-1,1,0,1,3,0,3,11,2,9,23,4,19,23,5,17,11,2,9,17,3,13,6,1,4,-1,-1,-1,0,0,0
202903,Gods Bible School and College,4481,3496,16706.66667,8729.666667,Under 1-000,Private not-for-profit,Large,Ohio,999,321,49,50.7788162,2,1,1,0,1,3,83,1,9,1,321,private,yes,2,1,1,30,12,18,24,11,13,16,7,9,10,7,2,4,3,0,2,2,0,3,2,1,2,1,1,0,0,0,1,1,0
474960,University of Phoenix-Lafayette,0,0,20130.5,20130.5,Under 1-000,Private for-profit,Midsize,Louisiana,999,321,73,27.10280374,0,2,1,1,45,3,17,31,0,2,321,for-profit,yes,-1,-1,-1,2,0,2,4,0,4,10,1,9,30,9,20,19,5,14,13,5,8,14,3,11,2,0,2,0,0,0,-1,-1,-1
446640,Harrisburg University of Science and Technology,12089,6523,32306.66667,13694.66667,Under 1-000,Private not-for-profit,Small,Pennsylvania,999,322,47,53.10559006,0,7,7,0,21,8,62,2,0,0,322,private,yes,1,0,0,36,17,18,11,7,3,14,9,5,9,5,4,5,3,2,3,2,1,11,5,6,4,2,2,0,0,0,-1,-1,-1
110060,Bethesda University of California,2741,5378,16820,8701,Under 1-000,Private not-for-profit,Large,California,999,331,46,54.38066465,0,20,20,0,0,16,1,0,63,0,331,private,yes,-1,-1,-1,0,0,0,6,2,3,12,6,6,22,14,8,11,6,5,18,8,9,17,6,10,9,8,1,0,0,0,-1,-1,-1
450517,DeVry University-Tennessee,5442,8591,27377.5,13344.5,Under 1-000,Private for-profit,Large,Tennessee,999,331,53,47.43202417,0,1,1,0,51,2,32,13,0,1,331,for-profit,yes,-1,-1,-1,4,2,2,7,3,3,8,4,4,21,10,10,21,10,10,14,5,8,16,7,9,4,1,3,0,0,0,-1,-1,-1
182430,Morrison University,5098,9140,23961,9723,Under 1-000,Private for-profit,Midsize,Nevada,999,332,47,53.01204819,3,5,5,0,4,9,70,3,3,5,332,for-profit,yes,-1,-1,-1,0,0,0,3,2,1,9,5,3,18,9,9,14,7,6,18,10,7,23,11,12,11,6,5,0,0,0,-1,-1,-1
178989,Research College of Nursing,0,0,39600,39600,Under 1-000,Private for-profit,Large,Missouri,999,334,91,8.982035928,1,4,3,0,7,4,74,11,0,0,334,for-profit,yes,-1,-1,-1,7,0,7,24,1,23,14,0,13,19,2,17,14,2,11,8,1,7,7,0,7,2,0,2,0,0,0,-1,-1,-1
176789,Calvary Bible College and Theological Seminary,4928,6343,19754.33333,8483.333333,Under 1-000,Private not-for-profit,Large,Missouri,999,337,45,55.19287834,1,1,1,0,11,3,80,1,1,1,337,private,yes,2,1,0,13,6,7,20,10,10,18,9,8,11,6,5,8,5,3,7,4,2,7,4,3,8,5,2,0,0,0,1,1,0
457129,Chamberlain College of Nursing-Florida,6500,10000,28379.5,11879.5,Under 1-000,Private for-profit,Large,Florida,999,339,88,12.38938053,0,7,6,1,23,14,40,13,1,2,339,for-profit,yes,-1,-1,-1,0,0,0,12,1,10,26,1,24,28,2,25,15,3,12,7,1,6,8,1,6,0,0,0,-1,-1,-1,-1,-1,-1
474979,University of Phoenix-Shreveport-Bossier,0,0,20130.5,20130.5,Under 1-000,Private for-profit,Small,Louisiana,999,342,68,31.87134503,1,1,0,1,54,2,13,28,1,1,342,for-profit,yes,-1,-1,-1,-1,-1,-1,3,1,1,14,3,10,26,8,17,22,7,15,12,2,9,16,6,9,4,1,2,0,0,0,-1,-1,-1
170000,Grace Bible College,7294,6874,18555.33333,4387.333333,Under 1-000,Private not-for-profit,Small,Michigan,999,347,42,57.63688761,0,2,1,0,8,5,80,1,0,5,347,private,yes,0,0,0,25,11,13,23,12,10,17,11,5,8,5,2,10,6,3,4,3,0,7,3,4,4,1,2,-1,-1,-1,-1,-1,-1
214971,Pennsylvania Academy of the Fine Arts,14628,6116,36590,15846,Under 1-000,Private not-for-profit,Large,Pennsylvania,999,349,60,40.11461318,0,4,4,0,5,5,68,15,3,0,349,private,yes,0,0,0,16,5,10,20,8,12,24,8,16,19,8,10,6,4,2,1,1,0,3,1,2,5,0,4,0,0,0,0,0,0
112570,Columbia College Hollywood,6928,7372,30154,15854,Under 1-000,Private not-for-profit,Large,California,999,352,29,71.02272727,0,4,4,0,13,17,51,3,9,3,352,private,yes,0,0,0,9,5,3,25,17,8,38,27,10,17,14,3,5,4,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
454689,Taft University System,0,0,19600,19600,Under 1-000,Private for-profit,Large,California,999,362,46,53.86740331,2,9,7,2,22,10,47,10,0,0,362,for-profit,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,8,4,3,14,6,8,12,7,4,28,14,13,24,12,11,1,1,0,8,4,3
149639,VanderCook College of Music,9354,11399,33714,12961,Under 1-000,Private not-for-profit,Large,Illinois,999,366,55,45.08196721,0,2,2,0,5,5,47,35,5,0,366,private,yes,-1,-1,-1,19,9,10,18,8,10,14,7,7,9,3,5,7,3,3,9,5,4,9,3,5,10,3,7,0,0,0,1,0,0
196431,Talmudical Seminary Oholei Torah,5830,0,17096.66667,11266.66667,Under 1-000,Private not-for-profit,Large,New York,999,370,0,100,0,0,0,0,0,0,86,0,14,0,370,private,yes,16,16,0,65,65,0,17,17,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117557,Lincoln University,5610,6700,15550,3240,Under 1-000,Private not-for-profit,Large,California,999,379,48,51.97889182,0,3,3,0,5,0,10,0,82,0,379,private,yes,-1,-1,-1,0,0,0,1,0,1,6,3,3,46,26,20,24,10,14,6,3,2,6,4,2,1,0,0,-1,-1,-1,5,1,3
199315,Piedmont International University,5380,6239,20503.33333,8884.333333,Under 1-000,Private not-for-profit,Midsize,North Carolina,999,380,36,64.47368421,0,3,2,1,5,6,86,0,0,0,380,private,yes,1,1,0,12,4,8,18,8,10,16,9,6,12,11,1,6,5,1,9,7,2,14,12,2,6,5,1,0,0,0,0,0,0
122506,San Francisco Conservatory of Music,19185,6765,45250,19300,Under 1-000,Private not-for-profit,Large,California,999,382,53,46.85863874,0,9,9,1,2,5,45,8,24,7,382,private,yes,0,0,0,15,7,8,21,11,10,41,18,22,14,6,8,2,1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,1
161509,Maine College of Art,14135,7093,39291.66667,18063.66667,Under 1-000,Private not-for-profit,Small,Maine,999,389,69,30.84832905,1,1,1,0,2,3,81,8,0,4,389,private,yes,-1,-1,-1,35,9,25,34,8,25,14,6,8,7,3,3,3,1,2,1,0,0,1,0,1,0,0,0,-1,-1,-1,0,0,0
127680,National American University-Colorado Springs,3860,6586,21699.5,11253.5,Under 1-000,Private for-profit,Large,Colorado,999,391,63,36.8286445,2,6,4,2,20,13,52,2,0,5,391,for-profit,yes,-1,-1,-1,1,0,1,4,1,2,12,2,9,19,6,13,20,7,12,10,2,7,19,9,10,10,4,5,0,0,0,1,1,0
468015,South University-The Art Institute of Fort Worth,5537,7164,29517,16816,Under 1-000,Private for-profit,Large,Texas,999,393,52,48.09160305,0,3,2,1,14,23,47,9,1,3,393,for-profit,yes,0,0,0,24,9,15,21,9,11,17,8,9,16,8,7,7,4,2,4,3,1,5,2,2,2,1,0,-1,-1,-1,0,0,0
392840,Watkins College of Art Design & Film,10474,6422,30330.66667,13434.66667,Under 1-000,Private not-for-profit,Large,Tennessee,999,394,52,48.47715736,0,2,2,0,7,3,81,2,1,4,394,private,yes,-1,-1,-1,27,10,16,21,9,11,22,14,7,12,6,6,5,3,2,3,2,1,1,0,0,2,0,1,0,0,0,3,1,2
454245,Chamberlain College of Nursing-Arizona,6367,13589,28868.5,8912.5,Under 1-000,Private for-profit,Large,Arizona,999,406,84,15.7635468,1,8,6,2,5,11,72,1,0,1,406,for-profit,yes,-1,-1,-1,2,0,1,15,0,14,24,3,21,27,4,23,15,2,13,7,1,6,5,2,3,0,0,0,-1,-1,-1,-1,-1,-1
220808,Memphis College of Art,14890,5859,37700,16951,Under 1-000,Private not-for-profit,Large,Tennessee,999,432,64,35.64814815,0,2,2,0,18,5,66,2,2,4,432,private,yes,1,0,0,32,10,21,32,12,19,14,5,9,10,3,7,3,1,2,1,1,0,2,0,1,1,0,1,-1,-1,-1,-1,-1,-1
459268,South University«ÉœVirginia Beach,4485,8847,27259,13927,Under 1-000,Private for-profit,Large,Virginia,999,437,73,27.00228833,1,2,2,0,54,7,27,5,0,4,437,for-profit,yes,-1,-1,-1,2,0,1,5,1,4,12,2,9,21,4,16,18,3,14,15,5,10,16,5,10,7,2,5,0,0,0,0,0,0
432214,DeVry University-Indiana,4893,8279,27297.5,14125.5,Under 1-000,Private for-profit,Large,Indiana,999,438,45,55.25114155,0,1,1,0,29,6,51,11,1,1,438,for-profit,yes,-1,-1,-1,6,3,2,9,6,2,11,6,5,20,11,9,18,10,7,12,6,6,15,8,7,5,2,2,-1,-1,-1,-1,-1,-1
450544,Argosy University-San Diego,4450,0,23959,19509,Under 1-000,Private for-profit,Large,California,999,439,74,26.19589977,1,7,6,1,32,13,40,5,1,1,439,for-profit,yes,-1,-1,-1,1,0,1,3,0,2,9,2,7,19,5,14,15,4,11,11,2,8,15,3,11,9,2,6,1,0,0,12,3,8
447661,University of Phoenix-Northern Nevada Campus,4397,8833,21129.5,7899.5,Under 1-000,Private for-profit,Midsize,Nevada,999,454,65,35.24229075,2,2,1,1,3,10,50,28,2,2,454,for-profit,yes,-1,-1,-1,1,0,0,3,1,1,8,2,6,26,10,15,22,7,14,12,4,8,18,6,12,5,0,5,-1,-1,-1,-1,-1,-1
202073,Cleveland Institute of Music,20632,5712,58242,31898,Under 1-000,Private not-for-profit,Large,Ohio,999,456,53,46.92982456,1,9,8,0,1,1,43,19,26,0,456,private,yes,0,0,0,17,9,8,25,12,13,33,14,18,18,7,10,2,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0
439701,King's University,4869,8400,20829,7560,Under 1-000,Private not-for-profit,Large,California,999,456,38,61.84210526,0,8,7,0,14,11,56,2,0,9,456,private,yes,0,0,0,4,1,2,9,5,4,8,4,3,9,7,2,10,8,1,7,5,2,21,13,7,25,13,11,1,0,1,-1,-1,-1
123952,Southern California Institute of Architecture,22067,3500,42244.5,16677.5,Under 1-000,Private not-for-profit,Large,California,999,457,37,63.23851204,1,20,19,1,1,16,27,3,30,2,457,private,yes,0,0,0,1,0,0,8,6,1,26,15,10,38,27,11,16,10,5,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,6,0,5
181093,Grace University,10524,5257,25480,9699,Under 1-000,Private not-for-profit,Large,Nebraska,999,459,58,41.61220044,0,2,1,1,6,4,86,1,0,2,459,private,yes,0,0,0,21,7,13,21,7,14,20,9,11,10,6,4,7,4,3,3,1,1,6,2,4,6,1,5,-1,-1,-1,-1,-1,-1
142887,American Academy of Art,6557,8924,33747,18266,Under 1-000,Private for-profit,Large,Illinois,999,461,53,46.63774403,0,5,3,1,11,23,58,0,0,3,461,for-profit,yes,0,0,0,23,9,14,23,12,10,46,20,25,4,2,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
